subscription_id,customer_id,plan_id,status,billing_cycle,start_date,end_date,mrr_usd,discount_pct,trial_end_date,cancellation_reason,created_at_x,company_name,industry,company_size,country_code,country_name,timezone,contact_email,contact_name,signup_date,signup_source,is_active_x,churned_at,churn_reason,nps_score,created_at_y,updated_at,plan_name,plan_tier,monthly_price_usd,annual_price_usd,max_users,max_projects,storage_gb,is_active_y,created_at,revenue,is_churned
1777,1159,3,active,annual,2024-01-24,,12.67,20.0,,,2026-04-24 22:09:13.186774,Vine Dynamics,Retail,small,US,United States,America/Chicago,donna.harris@outlook.com,Donna Harris,2023-07-27,organic,True,,,0.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
1778,1160,5,paused,annual,2025-02-20,,49.17,0.0,2025-03-06,,2026-04-24 22:09:13.186774,Zen Digital,Healthcare,medium,JP,Japan,Asia/Tokyo,hassan.sanchez@corp.net,Hassan Sanchez,2025-02-20,organic,True,,,1.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
1779,1161,5,cancelled,monthly,2024-01-21,2024-07-16,59.0,0.0,2024-02-04,Switched competitor,2026-04-24 22:09:13.186774,ZenSoftware,Real Estate,enterprise,GB,United Kingdom,Europe/London,yuki.anderson@protonmail.com,Yuki Anderson,2024-01-21,organic,False,2024-07-16 09:37:13,No longer needed,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,True
1780,1162,4,cancelled,annual,2023-09-30,2024-03-20,32.5,0.0,2023-10-14,Too expensive,2026-04-24 22:09:13.186774,Jet Analytics,E-commerce,enterprise,AU,Australia,Australia/Sydney,wei.rodriguez@tech.dev,Wei Rodriguez,2023-09-30,organic,True,,,7.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,False
1781,1162,5,cancelled,monthly,2024-03-20,2024-12-15,44.25,25.0,,Missing features,2026-04-24 22:09:13.186774,Jet Analytics,E-commerce,enterprise,AU,Australia,Australia/Sydney,wei.rodriguez@tech.dev,Wei Rodriguez,2023-09-30,organic,True,,,7.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
1782,1162,3,active,annual,2024-12-15,,14.25,10.0,,,2026-04-24 22:09:13.186774,Jet Analytics,E-commerce,enterprise,AU,Australia,Australia/Sydney,wei.rodriguez@tech.dev,Wei Rodriguez,2023-09-30,organic,True,,,7.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
1783,1163,4,active,monthly,2025-07-18,,39.0,0.0,2025-08-01,,2026-04-24 22:09:13.186774,IrisPro,Real Estate,large,BR,Brazil,America/Sao_Paulo,michael.chen@hotmail.com,Michael Chen,2025-07-18,organic,True,,,8.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,False
1784,1164,2,active,monthly,2024-01-09,,10.8,10.0,2024-01-23,,2026-04-24 22:09:13.186774,Vertex Platform,Telecommunications,small,FR,France,Europe/Paris,christopher.robinson@company.io,Christopher Robinson,2024-01-09,partner,True,,,6.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
1785,1165,2,active,annual,2024-04-23,,10.0,0.0,2024-05-07,,2026-04-24 22:09:13.186774,Flow Net,Retail,small,SG,Singapore,Asia/Singapore,dorothy.young@protonmail.com,Dorothy Young,2024-04-23,event,True,,,8.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
1786,1166,1,active,monthly,2024-01-05,,0.0,0.0,,,2026-04-24 22:09:13.186774,FluxWorks,Manufacturing,medium,FR,France,Europe/Paris,olga.tanaka@company.io,Olga Tanaka,2024-01-05,event,True,,,8.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
1787,1167,2,active,monthly,2025-04-14,,12.0,0.0,2025-04-28,,2026-04-24 22:09:13.186774,XenonLabs,Telecommunications,small,BR,Brazil,America/Sao_Paulo,lisa.santos@protonmail.com,Lisa Santos,2025-04-14,paid_ads,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
1788,1168,3,expired,annual,2025-01-04,2025-05-30,15.83,0.0,2025-01-18,,2026-04-24 22:09:13.186774,ZenCloud,Finance,small,GB,United Kingdom,Europe/London,james.robinson@hotmail.com,James Robinson,2025-01-04,referral,True,,,5.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
1789,1168,4,active,monthly,2025-05-30,,39.0,0.0,,,2026-04-24 22:09:13.186774,ZenCloud,Finance,small,GB,United Kingdom,Europe/London,james.robinson@hotmail.com,James Robinson,2025-01-04,referral,True,,,5.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,False
1790,1169,2,active,monthly,2023-11-05,,12.0,0.0,2023-11-19,,2026-04-24 22:09:13.186774,SyncAI,Education,large,JP,Japan,Asia/Tokyo,emily.gonzalez@startup.co,Emily Gonzalez,2023-11-05,partner,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
1791,1170,3,cancelled,monthly,2023-05-26,2023-11-13,19.0,0.0,2023-06-09,Switched competitor,2026-04-24 22:09:13.186774,Rift Labs,Technology,medium,SG,Singapore,Asia/Singapore,fatima.patel@company.io,Fatima Patel,2023-05-26,referral,True,,,9.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
1792,1170,3,expired,annual,2023-11-13,2024-09-13,15.83,0.0,,,2026-04-24 22:09:13.186774,Rift Labs,Technology,medium,SG,Singapore,Asia/Singapore,fatima.patel@company.io,Fatima Patel,2023-05-26,referral,True,,,9.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
1793,1170,4,active,annual,2024-09-13,,32.5,0.0,,,2026-04-24 22:09:13.186774,Rift Labs,Technology,medium,SG,Singapore,Asia/Singapore,fatima.patel@company.io,Fatima Patel,2023-05-26,referral,True,,,9.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,False
1794,1171,1,active,monthly,2023-09-23,,0.0,0.0,,,2026-04-24 22:09:13.186774,Kite Software,Marketing,enterprise,SG,Singapore,Asia/Singapore,sarah.chen@tech.dev,Sarah Chen,2023-09-23,referral,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
1795,1172,4,active,annual,2024-08-14,,32.5,0.0,2024-08-28,,2026-04-24 22:09:13.186774,RiftLabs,Manufacturing,enterprise,IN,India,Asia/Kolkata,ahmed.ivanov@enterprise.com,Ahmed Ivanov,2024-08-14,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,False
1796,1173,5,active,monthly,2025-08-16,,59.0,0.0,2025-08-30,,2026-04-24 22:09:13.186774,PeakAI,Logistics,large,IN,India,Asia/Kolkata,sofia.martinez@peakai.com,Sofia Martinez,2025-08-16,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
1797,1174,1,expired,monthly,2023-05-07,2023-09-01,0.0,25.0,,Budget cuts,2026-04-24 22:09:13.186774,TidalSolutions,Logistics,enterprise,GB,United Kingdom,Europe/London,Linda.Ramirez@corp.net,Linda Ramirez,2023-05-07,referral,True,,,7.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
1798,1174,4,expired,annual,2023-09-01,2024-01-16,32.5,0.0,,Budget cuts,2026-04-24 22:09:13.186774,TidalSolutions,Logistics,enterprise,GB,United Kingdom,Europe/London,Linda.Ramirez@corp.net,Linda Ramirez,2023-05-07,referral,True,,,7.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional,professional,39.0,390.0,50.0,50.0,25,True,2026-04-24 22:09:13.186774,39.0,False
1799,1174,6,active,annual,2024-01-16,,82.5,0.0,,,2026-04-24 22:09:13.186774,TidalSolutions,Logistics,enterprise,GB,United Kingdom,Europe/London,Linda.Ramirez@corp.net,Linda Ramirez,2023-05-07,referral,True,,,7.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Enterprise,enterprise,99.0,990.0,500.0,,100,True,2026-04-24 22:09:13.186774,99.0,False
1800,1175,1,cancelled,annual,2023-07-10,2024-06-19,0.0,0.0,,Too expensive,2026-04-24 22:09:13.186774,Nexus Studio,Marketing,large,US,United States,America/Los_Angeles,dorothy.singh@gmail.com,Dorothy Singh,2023-07-10,referral,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
1801,1175,3,cancelled,annual,2024-06-19,2025-02-01,15.83,0.0,,Too expensive,2026-04-24 22:09:13.186774,Nexus Studio,Marketing,large,US,United States,America/Los_Angeles,dorothy.singh@gmail.com,Dorothy Singh,2023-07-10,referral,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
1802,1175,7,active,monthly,2025-02-01,,199.0,0.0,,,2026-04-24 22:09:13.186774,Nexus Studio,Marketing,large,US,United States,America/Los_Angeles,dorothy.singh@gmail.com,Dorothy Singh,2023-07-10,referral,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Enterprise Custom,enterprise,199.0,1990.0,,,500,True,2026-04-24 22:09:13.186774,199.0,False
1803,1176,1,expired,monthly,2025-02-28,2025-05-03,0.0,0.0,,,2026-04-24 22:09:13.186774,Xenon Group,Marketing,enterprise,SG,Singapore,Asia/Singapore,fatima.wilson@yahoo.com,Fatima Wilson,2025-02-28,paid_ads,True,,,8.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
1804,1176,1,cancelled,annual,2025-05-03,2025-09-12,0.0,0.0,,Too expensive,2026-04-24 22:09:13.186774,Xenon Group,Marketing,enterprise,SG,Singapore,Asia/Singapore,fatima.wilson@yahoo.com,Fatima Wilson,2025-02-28,paid_ads,True,,,8.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
1805,1176,5,active,annual,2025-09-12,,49.17,0.0,,,2026-04-24 22:09:13.186774,Xenon Group,Marketing,enterprise,SG,Singapore,Asia/Singapore,fatima.wilson@yahoo.com,Fatima Wilson,2025-02-28,paid_ads,True,,,8.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
1806,1177,1,expired,annual,2024-03-09,2024-06-03,0.0,0.0,,,2026-04-24 22:09:13.186774,AcmeCloud,Consulting,large,FR,France,Europe/Paris,dmitri.muller@acmecloud.com,Dmitri Muller,2024-03-09,referral,True,,,10.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
1807,1177,3,expired,annual,2024-06-03,2025-03-17,15.83,0.0,,Missing features,2026-04-24 22:09:13.186774,AcmeCloud,Consulting,large,FR,France,Europe/Paris,dmitri.muller@acmecloud.com,Dmitri Muller,2024-03-09,referral,True,,,10.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
1808,1177,6,active,annual,2025-03-17,,82.5,0.0,,,2026-04-24 22:09:13.186774,AcmeCloud,Consulting,large,FR,France,Europe/Paris,dmitri.muller@acmecloud.com,Dmitri Muller,2024-03-09,referral,True,,,10.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Enterprise,enterprise,99.0,990.0,500.0,,100,True,2026-04-24 22:09:13.186774,99.0,False
1809,1178,1,cancelled,monthly,2025-04-06,2025-10-18,0.0,20.0,,Company reorganization,2026-04-24 22:09:13.186774,ZenTech,Media,medium,US,United States,America/New_York,steven.lopez@outlook.com,Steven Lopez,2025-04-06,referral,False,2025-10-18 17:47:07,Missing features,0.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,True
1810,1179,2,expired,annual,2025-09-13,2025-11-13,9.0,10.0,2025-09-27,Switched competitor,2026-04-24 22:09:13.186774,HubDigital,Marketing,large,JP,Japan,Asia/Tokyo,joseph.scott@yahoo.com,Joseph Scott,2025-09-13,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
1811,1179,5,active,monthly,2025-11-13,,59.0,0.0,,,2026-04-24 22:09:13.186774,HubDigital,Marketing,large,JP,Japan,Asia/Tokyo,joseph.scott@yahoo.com,Joseph Scott,2025-09-13,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
1812,1180,1,active,monthly,2025-07-30,,0.0,0.0,,,2026-04-24 22:09:13.186774,Core Hub,Education,small,US,United States,America/Los_Angeles,susan.wilson@yahoo.com,Susan Wilson,2025-07-30,event,True,,,3.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
1813,1181,2,cancelled,annual,2024-01-22,2025-06-14,10.0,0.0,2024-02-05,Not using it,2026-04-24 22:09:13.186774,QuestPro,Legal,enterprise,SG,Singapore,Asia/Singapore,fatima.green@company.io,Fatima Green,2024-01-22,organic,False,2025-06-14 23:05:43,Company closed,5.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,True
1814,1182,2,cancelled,monthly,2023-11-28,2024-06-23,12.0,0.0,2023-12-12,Company reorganization,2026-04-24 22:09:13.186774,RushSystems,Technology,medium,SG,Singapore,Asia/Singapore,charles.anderson@outlook.com,Charles Anderson,2023-11-28,organic,False,2025-05-23 15:07:49,Switched to competitor,2.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,True
1815,1182,2,cancelled,annual,2024-06-23,2025-05-23,8.5,15.0,,Too expensive,2026-04-24 22:09:13.186774,RushSystems,Technology,medium,SG,Singapore,Asia/Singapore,charles.anderson@outlook.com,Charles Anderson,2023-11-28,organic,False,2025-05-23 15:07:49,Switched to competitor,2.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,True
1816,1183,5,active,annual,2023-11-18,,44.25,10.0,2023-12-02,,2026-04-24 22:09:13.186774,QuestAI,Education,large,AU,Australia,Australia/Sydney,joseph.torres@company.io,Joseph Torres,2023-11-18,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
1817,1184,2,active,annual,2024-08-02,,8.0,20.0,2024-08-16,,2026-04-24 22:09:13.186774,Edge Solutions,Telecommunications,large,SG,Singapore,Asia/Singapore,robert.white@edgesolutions.com,Robert White,2024-08-02,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
1818,1185,3,active,annual,2025-06-06,,15.83,0.0,2025-06-20,,2026-04-24 22:09:13.186774,LunaAI,Technology,enterprise,US,United States,America/Los_Angeles,mary.taylor@lunaai.com,Mary Taylor,2025-06-06,referral,True,,,9.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
1819,1186,3,active,monthly,2024-08-02,,19.0,0.0,2024-08-16,,2026-04-24 22:09:13.186774,Meta Ventures,E-commerce,enterprise,FR,France,Europe/Paris,margaret.flores@enterprise.com,Margaret Flores,2024-08-02,organic,True,,,2.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
1820,1187,3,cancelled,annual,2024-07-01,2024-09-17,15.83,0.0,2024-07-15,Too expensive,2026-04-24 22:09:13.186774,Mist Hub,Finance,small,CA,Canada,America/Toronto,raj.harris+nimbus@corp.net,Raj Harris,2024-07-01,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
1821,1187,2,active,annual,2024-09-17,,10.0,0.0,,,2026-04-24 22:09:13.186774,Mist Hub,Finance,small,CA,Canada,America/Toronto,raj.harris+nimbus@corp.net,Raj Harris,2024-07-01,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
1822,1188,3,cancelled,monthly,2024-09-09,2025-08-04,19.0,0.0,2024-09-23,,2026-04-24 22:09:13.186774,WavePlatform,Telecommunications,small,SG,Singapore,Asia/Singapore,fatima.torres@protonmail.com,Fatima Torres,2024-09-09,organic,False,2025-08-04 00:34:44,Budget cuts,1.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,True
1823,1189,5,active,monthly,2023-10-17,,59.0,0.0,2023-10-31,,2026-04-24 22:09:13.186774,Cloud Solutions,Healthcare,medium,US,United States,America/Chicago,Daniel.Santos@startup.co,Daniel Santos,2023-10-17,referral,True,,,10.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
1824,1190,6,active,annual,2024-08-09,,74.25,10.0,2024-08-23,,2026-04-24 22:09:13.186774,Ion Corp,Media,medium,AU,Australia,Australia/Sydney,karen.martin@enterprise.com,Karen Martin,2024-08-09,referral,True,,,6.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Enterprise,enterprise,99.0,990.0,500.0,,100,True,2026-04-24 22:09:13.186774,99.0,False
1825,1191,2,active,annual,2025-09-12,,8.5,15.0,2025-09-26,,2026-04-24 22:09:13.186774,WaveWorks,Consulting,small,US,United States,America/New_York,emily.chen@startup.co,Emily Chen,2025-09-12,organic,True,,,10.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
1826,1192,2,active,monthly,2023-08-29,,12.0,0.0,2023-09-12,,2026-04-24 22:09:13.186774,LinkHQ,Finance,small,IN,India,Asia/Kolkata,linda.hernandez@hotmail.com,Linda Hernandez,2023-08-29,event,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
1827,1193,1,cancelled,monthly,2025-06-14,2025-10-23,0.0,0.0,,Missing features,2026-04-24 22:09:13.186774,KeenHub,Manufacturing,small,DE,Germany,Europe/Berlin,anthony.nelson@company.io,Anthony Nelson,2025-06-14,partner,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
1828,1193,3,active,annual,2025-10-23,,15.83,0.0,,,2026-04-24 22:09:13.186774,KeenHub,Manufacturing,small,DE,Germany,Europe/Berlin,anthony.nelson@company.io,Anthony Nelson,2025-06-14,partner,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
1829,1194,2,active,monthly,2025-08-25,,12.0,0.0,2025-09-08,,2026-04-24 22:09:13.186774,Edge Cloud,Real Estate,small,AU,Australia,Australia/Sydney,andrew.hill@hotmail.com,Andrew Hill,2025-08-25,partner,True,,,7.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
1830,1195,1,active,annual,2024-06-29,,0.0,0.0,,,2026-04-24 22:09:13.186774,Link Works,Media,medium,US,United States,America/Los_Angeles,joshua.patel@corp.net,Joshua Patel,2024-06-29,event,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
1831,1196,1,cancelled,annual,2023-11-05,2024-06-04,0.0,0.0,,Not using it,2026-04-24 22:09:13.186774,Acme Hub,Real Estate,medium,US,United States,America/Los_Angeles,patricia.hall@gmail.com,Patricia Hall,2023-11-05,organic,True,,,5.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
1832,1196,5,active,monthly,2024-06-04,,59.0,0.0,,,2026-04-24 22:09:13.186774,Acme Hub,Real Estate,medium,US,United States,America/Los_Angeles,patricia.hall@gmail.com,Patricia Hall,2023-11-05,organic,True,,,5.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Professional Plus,professional,59.0,590.0,100.0,100.0,50,True,2026-04-24 22:09:13.186774,59.0,False
1833,1197,3,cancelled,annual,2023-02-25,2024-02-18,15.83,0.0,2023-03-11,Not using it,2026-04-24 22:09:13.186774,Cloud Cloud,Education,medium,AU,Australia,Australia/Sydney,ana.martin@corp.net,Ana Martin,2023-02-25,organic,True,,,9.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter Plus,starter,19.0,190.0,25.0,20.0,10,True,2026-04-24 22:09:13.186774,19.0,False
1834,1197,2,active,monthly,2024-02-18,,12.0,0.0,,,2026-04-24 22:09:13.186774,Cloud Cloud,Education,medium,AU,Australia,Australia/Sydney,ana.martin@corp.net,Ana Martin,2023-02-25,organic,True,,,9.0,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Starter,starter,12.0,120.0,15.0,10.0,5,True,2026-04-24 22:09:13.186774,12.0,False
1835,1198,1,active,annual,2023-12-12,,0.0,0.0,,,2026-04-24 22:09:13.186774,NovaPro,Marketing,enterprise,AU,Australia,Australia/Sydney,kenji.thompson@hotmail.com,Kenji Thompson,2023-12-12,organic,True,,,,2026-04-24 22:09:13.186774,2026-04-24 22:09:13.186774,Free,free,0.0,0.0,5.0,3.0,1,True,2026-04-24 22:09:13.186774,0.0,False
